,rowNumber,predictedValues
4797,4797, >50K
4798,4798, >50K
4799,4799, >50K
4800,4800, >50K
4801,4801, >50K
4802,4802, <=50K
4803,4803, >50K
4804,4804, >50K
4805,4805, >50K
4806,4806, <=50K
4807,4807, >50K
4808,4808, >50K
4809,4809, >50K
4810,4810, <=50K
4811,4811, >50K
4812,4812, >50K
4813,4813, >50K
4814,4814, >50K
4815,4815, >50K
4816,4816, >50K
4817,4817, >50K
4818,4818, >50K
4819,4819, >50K
4820,4820, >50K
4821,4821, <=50K
4822,4822, >50K
4823,4823, >50K
4824,4824, >50K
4825,4825, >50K
4826,4826, >50K
4827,4827, >50K
4828,4828, >50K
4829,4829, >50K
4830,4830, >50K
4831,4831, >50K
4832,4832, >50K
4833,4833, >50K
4834,4834, >50K
4835,4835, >50K
4836,4836, <=50K
4837,4837, >50K
4838,4838, >50K
4839,4839, <=50K
4840,4840, >50K
4841,4841, >50K
4842,4842, >50K
4843,4843, >50K
4844,4844, >50K
4845,4845, <=50K
4846,4846, >50K
4847,4847, >50K
4848,4848, >50K
4849,4849, >50K
4850,4850, >50K
4851,4851, >50K
4852,4852, >50K
4853,4853, >50K
4854,4854, >50K
4855,4855, >50K
4856,4856, >50K
4857,4857, >50K
4858,4858, >50K
4859,4859, <=50K
4860,4860, >50K
4861,4861, >50K
4862,4862, >50K
4863,4863, >50K
4864,4864, >50K
4865,4865, >50K
4866,4866, <=50K
4867,4867, >50K
4868,4868, >50K
4869,4869, <=50K
4870,4870, >50K
4871,4871, >50K
4872,4872, >50K
4873,4873, <=50K
4874,4874, >50K
4875,4875, >50K
4876,4876, >50K
4877,4877, >50K
4878,4878, >50K
4879,4879, >50K
4880,4880, >50K
4881,4881, >50K
4882,4882, >50K
4883,4883, >50K
4884,4884, <=50K
4885,4885, >50K
4886,4886, >50K
4887,4887, >50K
4888,4888, >50K
4889,4889, <=50K
4890,4890, >50K
4891,4891, >50K
4892,4892, >50K
4893,4893, >50K
4894,4894, >50K
4895,4895, >50K
4896,4896, >50K
4897,4897, >50K
4898,4898, >50K
4899,4899, >50K
4900,4900, >50K
4901,4901, >50K
4902,4902, >50K
4903,4903, >50K
4904,4904, >50K
4905,4905, >50K
4906,4906, >50K
4907,4907, >50K
4908,4908, <=50K
4909,4909, >50K
4910,4910, <=50K
4911,4911, >50K
4912,4912, >50K
4913,4913, >50K
4914,4914, >50K
4915,4915, >50K
4916,4916, <=50K
4917,4917, >50K
4918,4918, >50K
4919,4919, >50K
4920,4920, >50K
4921,4921, >50K
4922,4922, >50K
4923,4923, <=50K
4924,4924, >50K
4925,4925, >50K
4926,4926, >50K
4927,4927, >50K
4928,4928, >50K
4929,4929, <=50K
4930,4930, <=50K
4931,4931, >50K
4932,4932, >50K
4933,4933, >50K
4934,4934, <=50K
4935,4935, >50K
4936,4936, >50K
4937,4937, >50K
4938,4938, <=50K
4939,4939, >50K
4940,4940, >50K
4941,4941, >50K
4942,4942, >50K
4943,4943, >50K
4944,4944, >50K
4945,4945, >50K
4946,4946, >50K
4947,4947, >50K
4948,4948, <=50K
4949,4949, >50K
4950,4950, >50K
4951,4951, >50K
4952,4952, >50K
4953,4953, <=50K
4954,4954, >50K
4955,4955, <=50K
4956,4956, >50K
4957,4957, >50K
4958,4958, >50K
4959,4959, >50K
4960,4960, >50K
4961,4961, >50K
4962,4962, >50K
4963,4963, >50K
4964,4964, >50K
4965,4965, >50K
4966,4966, >50K
4967,4967, >50K
4968,4968, >50K
4969,4969, <=50K
4970,4970, <=50K
4971,4971, >50K
4972,4972, >50K
4973,4973, <=50K
4974,4974, >50K
4975,4975, <=50K
4976,4976, >50K
4977,4977, >50K
4978,4978, >50K
4979,4979, >50K
4980,4980, <=50K
4981,4981, >50K
4982,4982, <=50K
4983,4983, >50K
4984,4984, >50K
4985,4985, >50K
4986,4986, >50K
4987,4987, >50K
4988,4988, >50K
4989,4989, >50K
4990,4990, >50K
4991,4991, >50K
4992,4992, >50K
4993,4993, >50K
4994,4994, >50K
4995,4995, >50K
4996,4996, >50K
4997,4997, >50K
4998,4998, >50K
4999,4999, >50K
5000,5000, >50K
5001,5001, >50K
5002,5002, >50K
5003,5003, >50K
5004,5004, >50K
5005,5005, >50K
5006,5006, >50K
5007,5007, >50K
5008,5008, >50K
5009,5009, >50K
5010,5010, >50K
5011,5011, <=50K
5012,5012, >50K
5013,5013, >50K
5014,5014, <=50K
5015,5015, >50K
5016,5016, >50K
5017,5017, >50K
5018,5018, >50K
5019,5019, >50K
5020,5020, >50K
5021,5021, >50K
5022,5022, >50K
5023,5023, >50K
5024,5024, >50K
5025,5025, >50K
5026,5026, >50K
5027,5027, >50K
5028,5028, >50K
5029,5029, >50K
5030,5030, >50K
5031,5031, >50K
5032,5032, >50K
5033,5033, >50K
5034,5034, >50K
5035,5035, <=50K
5036,5036, >50K
5037,5037, >50K
5038,5038, >50K
5039,5039, >50K
5040,5040, >50K
5041,5041, >50K
5042,5042, <=50K
5043,5043, >50K
5044,5044, >50K
5045,5045, <=50K
5046,5046, >50K
5047,5047, >50K
5048,5048, <=50K
5049,5049, >50K
5050,5050, >50K
5051,5051, >50K
5052,5052, >50K
5053,5053, >50K
5054,5054, >50K
5055,5055, >50K
5056,5056, >50K
5057,5057, >50K
5058,5058, >50K
5059,5059, >50K
5060,5060, >50K
5061,5061, >50K
5062,5062, >50K
5063,5063, >50K
5064,5064, >50K
5065,5065, >50K
5066,5066, >50K
5067,5067, >50K
5068,5068, >50K
5069,5069, >50K
5070,5070, >50K
5071,5071, <=50K
5072,5072, >50K
5073,5073, >50K
5074,5074, >50K
5075,5075, >50K
5076,5076, >50K
5077,5077, >50K
5078,5078, >50K
5079,5079, <=50K
5080,5080, >50K
5081,5081, >50K
5082,5082, >50K
5083,5083, <=50K
5084,5084, >50K
5085,5085, >50K
5086,5086, <=50K
5087,5087, >50K
5088,5088, >50K
5089,5089, >50K
5090,5090, >50K
5091,5091, <=50K
5092,5092, >50K
5093,5093, >50K
5094,5094, >50K
5095,5095, >50K
5096,5096, >50K
5097,5097, >50K
5098,5098, >50K
5099,5099, >50K
5100,5100, >50K
5101,5101, >50K
5102,5102, >50K
5103,5103, >50K
5104,5104, >50K
5105,5105, <=50K
5106,5106, >50K
5107,5107, <=50K
5108,5108, >50K
5109,5109, >50K
5110,5110, >50K
5111,5111, <=50K
5112,5112, <=50K
5113,5113, >50K
5114,5114, <=50K
5115,5115, >50K
5116,5116, <=50K
5117,5117, >50K
5118,5118, >50K
5119,5119, <=50K
5120,5120, >50K
5121,5121, >50K
5122,5122, >50K
5123,5123, >50K
5124,5124, >50K
5125,5125, >50K
5126,5126, >50K
5127,5127, >50K
5128,5128, >50K
5129,5129, >50K
5130,5130, >50K
5131,5131, >50K
5132,5132, >50K
5133,5133, >50K
5134,5134, <=50K
5135,5135, >50K
5136,5136, >50K
5137,5137, >50K
5138,5138, >50K
5139,5139, <=50K
5140,5140, >50K
5141,5141, >50K
5142,5142, >50K
5143,5143, >50K
5144,5144, >50K
5145,5145, >50K
5146,5146, >50K
5147,5147, >50K
5148,5148, >50K
5149,5149, >50K
5150,5150, >50K
5151,5151, >50K
5152,5152, >50K
5153,5153, >50K
5154,5154, >50K
5155,5155, >50K
5156,5156, >50K
5157,5157, <=50K
5158,5158, >50K
5159,5159, >50K
5160,5160, >50K
5161,5161, >50K
5162,5162, >50K
5163,5163, >50K
5164,5164, >50K
5165,5165, >50K
5166,5166, >50K
5167,5167, >50K
5168,5168, <=50K
5169,5169, >50K
5170,5170, >50K
5171,5171, >50K
5172,5172, >50K
5173,5173, <=50K
5174,5174, >50K
5175,5175, >50K
5176,5176, >50K
5177,5177, >50K
5178,5178, >50K
5179,5179, >50K
5180,5180, >50K
5181,5181, >50K
5182,5182, >50K
5183,5183, >50K
5184,5184, >50K
5185,5185, <=50K
5186,5186, >50K
5187,5187, >50K
5188,5188, >50K
5189,5189, >50K
5190,5190, >50K
5191,5191, >50K
5192,5192, >50K
5193,5193, >50K
5194,5194, >50K
5195,5195, >50K
5196,5196, >50K
5197,5197, >50K
5198,5198, >50K
5199,5199, >50K
5200,5200, >50K
5201,5201, >50K
5202,5202, >50K
5203,5203, >50K
5204,5204, >50K
5205,5205, >50K
5206,5206, >50K
5207,5207, >50K
5208,5208, >50K
5209,5209, >50K
5210,5210, >50K
5211,5211, >50K
5212,5212, >50K
5213,5213, >50K
5214,5214, >50K
5215,5215, >50K
5216,5216, >50K
5217,5217, >50K
5218,5218, >50K
5219,5219, >50K
5220,5220, >50K
5221,5221, >50K
5222,5222, >50K
5223,5223, >50K
5224,5224, >50K
5225,5225, >50K
5226,5226, >50K
5227,5227, >50K
5228,5228, >50K
5229,5229, >50K
5230,5230, >50K
5231,5231, <=50K
5232,5232, >50K
5233,5233, >50K
5234,5234, >50K
5235,5235, >50K
5236,5236, >50K
5237,5237, <=50K
5238,5238, >50K
5239,5239, >50K
5240,5240, >50K
5241,5241, >50K
5242,5242, <=50K
5243,5243, >50K
5244,5244, >50K
5245,5245, >50K
5246,5246, >50K
5247,5247, >50K
5248,5248, >50K
5249,5249, >50K
5250,5250, >50K
5251,5251, >50K
5252,5252, >50K
5253,5253, >50K
5254,5254, >50K
5255,5255, <=50K
5256,5256, >50K
5257,5257, >50K
5258,5258, >50K
5259,5259, >50K
5260,5260, >50K
5261,5261, >50K
5262,5262, >50K
5263,5263, >50K
5264,5264, >50K
5265,5265, >50K
5266,5266, >50K
5267,5267, >50K
5268,5268, >50K
5269,5269, >50K
5270,5270, >50K
5271,5271, <=50K
5272,5272, <=50K
5273,5273, >50K
5274,5274, >50K
5275,5275, >50K
5276,5276, >50K
5277,5277, <=50K
5278,5278, >50K
5279,5279, >50K
5280,5280, >50K
5281,5281, >50K
5282,5282, <=50K
5283,5283, <=50K
5284,5284, <=50K
5285,5285, >50K
5286,5286, >50K
5287,5287, >50K
5288,5288, >50K
5289,5289, >50K
5290,5290, <=50K
5291,5291, <=50K
5292,5292, >50K
5293,5293, >50K
5294,5294, >50K
5295,5295, >50K
5296,5296, >50K
5297,5297, >50K
5298,5298, >50K
5299,5299, >50K
5300,5300, >50K
5301,5301, >50K
5302,5302, >50K
5303,5303, <=50K
5304,5304, >50K
5305,5305, <=50K
5306,5306, >50K
5307,5307, >50K
5308,5308, >50K
5309,5309, >50K
5310,5310, >50K
5311,5311, >50K
5312,5312, >50K
5313,5313, >50K
5314,5314, >50K
5315,5315, >50K
5316,5316, >50K
5317,5317, >50K
5318,5318, >50K
5319,5319, >50K
5320,5320, >50K
5321,5321, >50K
5322,5322, >50K
5323,5323, <=50K
5324,5324, >50K
5325,5325, <=50K
5326,5326, >50K
5327,5327, >50K
5328,5328, >50K
5329,5329, >50K
5330,5330, >50K
5331,5331, >50K
5332,5332, >50K
5333,5333, <=50K
5334,5334, >50K
5335,5335, >50K
5336,5336, >50K
5337,5337, <=50K
5338,5338, >50K
5339,5339, >50K
5340,5340, >50K
5341,5341, <=50K
5342,5342, >50K
5343,5343, >50K
5344,5344, >50K
5345,5345, >50K
5346,5346, >50K
5347,5347, >50K
5348,5348, <=50K
5349,5349, <=50K
5350,5350, >50K
5351,5351, >50K
5352,5352, <=50K
5353,5353, >50K
5354,5354, >50K
5355,5355, >50K
5356,5356, >50K
5357,5357, >50K
5358,5358, >50K
5359,5359, >50K
5360,5360, <=50K
5361,5361, >50K
5362,5362, >50K
5363,5363, >50K
5364,5364, >50K
5365,5365, >50K
5366,5366, >50K
5367,5367, >50K
5368,5368, >50K
5369,5369, >50K
5370,5370, <=50K
5371,5371, <=50K
5372,5372, >50K
5373,5373, >50K
5374,5374, >50K
5375,5375, >50K
5376,5376, >50K
5377,5377, >50K
5378,5378, >50K
5379,5379, >50K
5380,5380, >50K
5381,5381, >50K
5382,5382, <=50K
5383,5383, >50K
5384,5384, >50K
5385,5385, >50K
5386,5386, >50K
5387,5387, >50K
5388,5388, >50K
5389,5389, >50K
5390,5390, <=50K
5391,5391, >50K
5392,5392, >50K
5393,5393, >50K
5394,5394, >50K
5395,5395, >50K
5396,5396, >50K
5397,5397, <=50K
5398,5398, >50K
5399,5399, >50K
5400,5400, >50K
5401,5401, >50K
5402,5402, >50K
5403,5403, >50K
5404,5404, >50K
5405,5405, >50K
5406,5406, >50K
5407,5407, >50K
5408,5408, >50K
5409,5409, >50K
5410,5410, >50K
5411,5411, >50K
5412,5412, >50K
5413,5413, >50K
5414,5414, >50K
5415,5415, >50K
5416,5416, >50K
5417,5417, >50K
5418,5418, >50K
5419,5419, >50K
5420,5420, >50K
5421,5421, >50K
5422,5422, >50K
5423,5423, >50K
5424,5424, >50K
5425,5425, >50K
5426,5426, >50K
5427,5427, <=50K
5428,5428, >50K
5429,5429, >50K
5430,5430, >50K
5431,5431, >50K
5432,5432, >50K
5433,5433, >50K
5434,5434, >50K
5435,5435, >50K
5436,5436, >50K
5437,5437, <=50K
5438,5438, >50K
5439,5439, >50K
5440,5440, >50K
5441,5441, <=50K
5442,5442, >50K
5443,5443, >50K
5444,5444, >50K
5445,5445, >50K
5446,5446, >50K
5447,5447, >50K
5448,5448, >50K
5449,5449, >50K
5450,5450, >50K
5451,5451, >50K
5452,5452, >50K
5453,5453, >50K
5454,5454, >50K
5455,5455, >50K
5456,5456, >50K
5457,5457, >50K
5458,5458, >50K
5459,5459, >50K
5460,5460, <=50K
5461,5461, >50K
5462,5462, >50K
5463,5463, >50K
5464,5464, <=50K
5465,5465, >50K
5466,5466, >50K
5467,5467, >50K
5468,5468, >50K
5469,5469, >50K
5470,5470, >50K
5471,5471, <=50K
5472,5472, >50K
5473,5473, >50K
5474,5474, >50K
5475,5475, >50K
5476,5476, >50K
5477,5477, <=50K
5478,5478, >50K
5479,5479, >50K
5480,5480, >50K
5481,5481, >50K
5482,5482, >50K
5483,5483, >50K
5484,5484, >50K
5485,5485, >50K
5486,5486, >50K
5487,5487, >50K
5488,5488, >50K
5489,5489, >50K
5490,5490, >50K
5491,5491, >50K
5492,5492, >50K
5493,5493, >50K
5494,5494, >50K
5495,5495, >50K
5496,5496, >50K
5497,5497, >50K
5498,5498, >50K
5499,5499, >50K
5500,5500, >50K
5501,5501, >50K
5502,5502, >50K
5503,5503, <=50K
5504,5504, >50K
5505,5505, >50K
5506,5506, <=50K
5507,5507, >50K
5508,5508, >50K
5509,5509, >50K
5510,5510, >50K
5511,5511, >50K
5512,5512, >50K
5513,5513, >50K
5514,5514, >50K
5515,5515, >50K
5516,5516, <=50K
5517,5517, >50K
5518,5518, <=50K
5519,5519, <=50K
5520,5520, >50K
5521,5521, >50K
5522,5522, >50K
5523,5523, >50K
5524,5524, >50K
5525,5525, >50K
5526,5526, >50K
5527,5527, >50K
5528,5528, >50K
5529,5529, >50K
5530,5530, >50K
5531,5531, >50K
5532,5532, <=50K
5533,5533, >50K
5534,5534, >50K
5535,5535, <=50K
5536,5536, <=50K
5537,5537, <=50K
5538,5538, >50K
5539,5539, >50K
5540,5540, <=50K
5541,5541, >50K
5542,5542, >50K
5543,5543, >50K
5544,5544, >50K
5545,5545, >50K
5546,5546, >50K
5547,5547, >50K
5548,5548, >50K
5549,5549, >50K
5550,5550, >50K
5551,5551, >50K
5552,5552, >50K
5553,5553, >50K
5554,5554, >50K
5555,5555, >50K
5556,5556, >50K
5557,5557, >50K
5558,5558, <=50K
5559,5559, >50K
5560,5560, >50K
5561,5561, >50K
5562,5562, >50K
5563,5563, >50K
5564,5564, >50K
5565,5565, >50K
5566,5566, >50K
5567,5567, >50K
5568,5568, >50K
5569,5569, <=50K
5570,5570, >50K
5571,5571, >50K
5572,5572, >50K
5573,5573, >50K
5574,5574, >50K
5575,5575, >50K
5576,5576, <=50K
5577,5577, >50K
5578,5578, >50K
5579,5579, >50K
5580,5580, >50K
5581,5581, >50K
5582,5582, >50K
5583,5583, >50K
5584,5584, >50K
5585,5585, >50K
5586,5586, >50K
5587,5587, >50K
5588,5588, >50K
5589,5589, <=50K
5590,5590, >50K
5591,5591, >50K
5592,5592, >50K
5593,5593, >50K
5594,5594, >50K
5595,5595, >50K
5596,5596, >50K
5597,5597, >50K
5598,5598, >50K
5599,5599, <=50K
5600,5600, >50K
5601,5601, >50K
5602,5602, >50K
5603,5603, >50K
5604,5604, >50K
5605,5605, >50K
5606,5606, >50K
5607,5607, >50K
5608,5608, >50K
5609,5609, >50K
5610,5610, >50K
5611,5611, >50K
5612,5612, >50K
5613,5613, >50K
5614,5614, <=50K
5615,5615, >50K
5616,5616, >50K
5617,5617, >50K
5618,5618, >50K
5619,5619, >50K
5620,5620, >50K
5621,5621, <=50K
5622,5622, >50K
5623,5623, >50K
5624,5624, <=50K
5625,5625, >50K
5626,5626, >50K
5627,5627, >50K
5628,5628, >50K
5629,5629, <=50K
5630,5630, >50K
5631,5631, >50K
5632,5632, <=50K
5633,5633, >50K
5634,5634, >50K
5635,5635, >50K
5636,5636, >50K
5637,5637, >50K
5638,5638, >50K
5639,5639, >50K
5640,5640, >50K
5641,5641, >50K
5642,5642, >50K
5643,5643, >50K
5644,5644, >50K
5645,5645, >50K
5646,5646, >50K
5647,5647, >50K
5648,5648, <=50K
5649,5649, >50K
5650,5650, >50K
5651,5651, >50K
5652,5652, >50K
5653,5653, >50K
5654,5654, >50K
5655,5655, >50K
5656,5656, >50K
5657,5657, >50K
5658,5658, >50K
5659,5659, >50K
5660,5660, >50K
5661,5661, >50K
5662,5662, >50K
5663,5663, >50K
5664,5664, >50K
5665,5665, >50K
5666,5666, >50K
5667,5667, <=50K
5668,5668, >50K
5669,5669, >50K
5670,5670, >50K
5671,5671, <=50K
5672,5672, <=50K
5673,5673, >50K
5674,5674, >50K
5675,5675, >50K
5676,5676, >50K
5677,5677, >50K
5678,5678, >50K
5679,5679, >50K
5680,5680, <=50K
5681,5681, >50K
5682,5682, <=50K
5683,5683, >50K
5684,5684, >50K
5685,5685, >50K
5686,5686, >50K
5687,5687, >50K
5688,5688, <=50K
5689,5689, >50K
5690,5690, >50K
5691,5691, >50K
5692,5692, >50K
5693,5693, >50K
5694,5694, >50K
5695,5695, >50K
5696,5696, >50K
5697,5697, >50K
5698,5698, >50K
5699,5699, >50K
5700,5700, >50K
5701,5701, >50K
5702,5702, >50K
5703,5703, >50K
5704,5704, >50K
5705,5705, <=50K
5706,5706, >50K
5707,5707, >50K
5708,5708, >50K
5709,5709, >50K
5710,5710, <=50K
5711,5711, >50K
5712,5712, >50K
5713,5713, <=50K
5714,5714, >50K
5715,5715, >50K
5716,5716, >50K
5717,5717, >50K
5718,5718, >50K
5719,5719, >50K
5720,5720, >50K
5721,5721, >50K
5722,5722, >50K
5723,5723, >50K
5724,5724, >50K
5725,5725, <=50K
5726,5726, >50K
5727,5727, >50K
5728,5728, >50K
5729,5729, >50K
5730,5730, >50K
5731,5731, <=50K
5732,5732, >50K
5733,5733, >50K
5734,5734, <=50K
5735,5735, <=50K
5736,5736, >50K
5737,5737, >50K
5738,5738, >50K
5739,5739, >50K
5740,5740, >50K
5741,5741, >50K
5742,5742, >50K
5743,5743, >50K
5744,5744, >50K
5745,5745, >50K
5746,5746, >50K
5747,5747, <=50K
5748,5748, >50K
5749,5749, >50K
5750,5750, >50K
5751,5751, >50K
5752,5752, >50K
5753,5753, >50K
5754,5754, >50K
5755,5755, >50K
5756,5756, >50K
5757,5757, >50K
5758,5758, >50K
5759,5759, <=50K
5760,5760, >50K
5761,5761, >50K
5762,5762, >50K
5763,5763, >50K
5764,5764, >50K
5765,5765, >50K
5766,5766, >50K
5767,5767, <=50K
5768,5768, >50K
5769,5769, >50K
5770,5770, >50K
5771,5771, >50K
5772,5772, >50K
5773,5773, <=50K
5774,5774, >50K
5775,5775, >50K
5776,5776, >50K
5777,5777, <=50K
5778,5778, >50K
5779,5779, >50K
5780,5780, >50K
5781,5781, >50K
5782,5782, >50K
5783,5783, >50K
5784,5784, >50K
5785,5785, >50K
5786,5786, >50K
5787,5787, >50K
5788,5788, >50K
5789,5789, >50K
5790,5790, >50K
5791,5791, >50K
5792,5792, >50K
5793,5793, >50K
5794,5794, <=50K
5795,5795, >50K
5796,5796, >50K
5797,5797, >50K
5798,5798, >50K
5799,5799, >50K
5800,5800, >50K
5801,5801, >50K
5802,5802, >50K
5803,5803, >50K
5804,5804, >50K
5805,5805, >50K
5806,5806, >50K
5807,5807, >50K
5808,5808, >50K
5809,5809, >50K
5810,5810, >50K
5811,5811, >50K
5812,5812, >50K
5813,5813, >50K
5814,5814, >50K
5815,5815, >50K
5816,5816, >50K
5817,5817, >50K
5818,5818, >50K
5819,5819, >50K
5820,5820, >50K
5821,5821, >50K
5822,5822, >50K
5823,5823, >50K
5824,5824, >50K
5825,5825, <=50K
5826,5826, >50K
5827,5827, >50K
5828,5828, <=50K
5829,5829, >50K
5830,5830, >50K
5831,5831, >50K
5832,5832, >50K
5833,5833, >50K
5834,5834, <=50K
5835,5835, <=50K
5836,5836, <=50K
5837,5837, >50K
5838,5838, >50K
5839,5839, <=50K
5840,5840, >50K
5841,5841, >50K
5842,5842, >50K
5843,5843, >50K
5844,5844, >50K
5845,5845, >50K
5846,5846, >50K
5847,5847, >50K
5848,5848, >50K
5849,5849, >50K
5850,5850, >50K
5851,5851, >50K
5852,5852, >50K
5853,5853, >50K
5854,5854, >50K
5855,5855, >50K
5856,5856, >50K
5857,5857, >50K
5858,5858, >50K
5859,5859, >50K
5860,5860, >50K
5861,5861, >50K
5862,5862, >50K
5863,5863, >50K
5864,5864, >50K
5865,5865, >50K
5866,5866, >50K
5867,5867, >50K
5868,5868, >50K
5869,5869, >50K
5870,5870, >50K
5871,5871, >50K
5872,5872, >50K
5873,5873, >50K
5874,5874, >50K
5875,5875, >50K
5876,5876, <=50K
5877,5877, >50K
5878,5878, >50K
5879,5879, >50K
5880,5880, >50K
5881,5881, >50K
5882,5882, >50K
5883,5883, <=50K
5884,5884, >50K
5885,5885, >50K
5886,5886, >50K
5887,5887, <=50K
5888,5888, >50K
5889,5889, >50K
5890,5890, >50K
5891,5891, >50K
5892,5892, >50K
5893,5893, >50K
5894,5894, >50K
5895,5895, <=50K
5896,5896, >50K
5897,5897, >50K
5898,5898, >50K
5899,5899, <=50K
5900,5900, >50K
5901,5901, >50K
5902,5902, >50K
5903,5903, >50K
5904,5904, >50K
5905,5905, >50K
5906,5906, >50K
5907,5907, >50K
5908,5908, >50K
5909,5909, <=50K
5910,5910, <=50K
5911,5911, <=50K
5912,5912, >50K
5913,5913, <=50K
5914,5914, >50K
5915,5915, >50K
5916,5916, >50K
5917,5917, >50K
5918,5918, >50K
5919,5919, >50K
5920,5920, >50K
5921,5921, <=50K
5922,5922, >50K
5923,5923, <=50K
5924,5924, >50K
5925,5925, >50K
5926,5926, >50K
5927,5927, >50K
5928,5928, >50K
5929,5929, <=50K
5930,5930, >50K
5931,5931, >50K
5932,5932, >50K
5933,5933, >50K
5934,5934, >50K
5935,5935, >50K
5936,5936, >50K
5937,5937, >50K
5938,5938, >50K
5939,5939, >50K
5940,5940, >50K
5941,5941, <=50K
5942,5942, >50K
5943,5943, >50K
5944,5944, >50K
5945,5945, >50K
5946,5946, >50K
5947,5947, >50K
5948,5948, >50K
5949,5949, >50K
5950,5950, >50K
5951,5951, >50K
5952,5952, <=50K
5953,5953, >50K
5954,5954, >50K
5955,5955, >50K
5956,5956, <=50K
5957,5957, >50K
5958,5958, <=50K
5959,5959, <=50K
5960,5960, >50K
5961,5961, <=50K
5962,5962, >50K
5963,5963, >50K
5964,5964, <=50K
5965,5965, >50K
5966,5966, >50K
5967,5967, >50K
5968,5968, >50K
5969,5969, >50K
5970,5970, >50K
5971,5971, >50K
5972,5972, >50K
5973,5973, <=50K
5974,5974, >50K
5975,5975, >50K
5976,5976, >50K
5977,5977, >50K
5978,5978, >50K
5979,5979, >50K
5980,5980, <=50K
5981,5981, >50K
5982,5982, >50K
5983,5983, >50K
5984,5984, >50K
5985,5985, >50K
5986,5986, >50K
5987,5987, >50K
5988,5988, <=50K
5989,5989, >50K
5990,5990, >50K
5991,5991, >50K
5992,5992, <=50K
5993,5993, >50K
5994,5994, <=50K
5995,5995, >50K
5996,5996, >50K
5997,5997, >50K
5998,5998, <=50K
5999,5999, >50K
6000,6000, >50K
6001,6001, >50K
6002,6002, >50K
6003,6003, >50K
6004,6004, >50K
6005,6005, >50K
6006,6006, <=50K
6007,6007, >50K
6008,6008, <=50K
6009,6009, <=50K
6010,6010, >50K
6011,6011, >50K
6012,6012, <=50K
6013,6013, >50K
6014,6014, >50K
6015,6015, <=50K
6016,6016, >50K
6017,6017, >50K
6018,6018, >50K
6019,6019, >50K
6020,6020, >50K
6021,6021, >50K
6022,6022, >50K
6023,6023, >50K
6024,6024, >50K
6025,6025, >50K
6026,6026, >50K
6027,6027, >50K
6028,6028, >50K
6029,6029, >50K
6030,6030, >50K
6031,6031, >50K
6032,6032, >50K
6033,6033, >50K
6034,6034, <=50K
6035,6035, >50K
6036,6036, >50K
6037,6037, <=50K
6038,6038, >50K
6039,6039, <=50K
6040,6040, >50K
6041,6041, <=50K
6042,6042, <=50K
6043,6043, >50K
6044,6044, >50K
6045,6045, >50K
6046,6046, >50K
6047,6047, <=50K
6048,6048, >50K
6049,6049, >50K
6050,6050, >50K
6051,6051, >50K
6052,6052, >50K
6053,6053, >50K
6054,6054, <=50K
6055,6055, >50K
6056,6056, >50K
6057,6057, >50K
6058,6058, >50K
6059,6059, >50K
6060,6060, >50K
6061,6061, <=50K
6062,6062, >50K
6063,6063, >50K
6064,6064, >50K
6065,6065, <=50K
6066,6066, >50K
6067,6067, >50K
6068,6068, >50K
6069,6069, >50K
6070,6070, >50K
6071,6071, >50K
6072,6072, >50K
6073,6073, <=50K
6074,6074, >50K
6075,6075, >50K
6076,6076, <=50K
6077,6077, >50K
6078,6078, >50K
6079,6079, >50K
6080,6080, >50K
6081,6081, >50K
6082,6082, >50K
6083,6083, >50K
6084,6084, >50K
6085,6085, >50K
6086,6086, >50K
6087,6087, >50K
6088,6088, >50K
6089,6089, >50K
6090,6090, >50K
6091,6091, >50K
6092,6092, >50K
6093,6093, >50K
6094,6094, >50K
6095,6095, >50K
6096,6096, >50K
6097,6097, >50K
6098,6098, <=50K
6099,6099, >50K
6100,6100, >50K
6101,6101, <=50K
6102,6102, >50K
6103,6103, >50K
6104,6104, >50K
6105,6105, >50K
6106,6106, >50K
6107,6107, >50K
6108,6108, <=50K
6109,6109, >50K
6110,6110, >50K
6111,6111, >50K
6112,6112, >50K
6113,6113, >50K
6114,6114, >50K
6115,6115, >50K
6116,6116, >50K
6117,6117, >50K
6118,6118, >50K
6119,6119, >50K
6120,6120, >50K
6121,6121, >50K
6122,6122, >50K
6123,6123, <=50K
6124,6124, >50K
6125,6125, >50K
6126,6126, >50K
6127,6127, >50K
6128,6128, >50K
6129,6129, >50K
6130,6130, >50K
6131,6131, >50K
6132,6132, >50K
6133,6133, <=50K
6134,6134, <=50K
6135,6135, >50K
6136,6136, >50K
6137,6137, >50K
6138,6138, >50K
6139,6139, >50K
6140,6140, <=50K
6141,6141, >50K
6142,6142, <=50K
6143,6143, >50K
6144,6144, >50K
6145,6145, >50K
6146,6146, >50K
6147,6147, >50K
6148,6148, >50K
6149,6149, >50K
6150,6150, <=50K
6151,6151, >50K
6152,6152, >50K
6153,6153, >50K
6154,6154, >50K
6155,6155, >50K
6156,6156, >50K
6157,6157, >50K
6158,6158, >50K
6159,6159, >50K
6160,6160, >50K
6161,6161, >50K
6162,6162, >50K
6163,6163, >50K
6164,6164, >50K
6165,6165, >50K
6166,6166, >50K
6167,6167, >50K
6168,6168, >50K
6169,6169, >50K
6170,6170, >50K
6171,6171, >50K
6172,6172, >50K
6173,6173, >50K
6174,6174, >50K
6175,6175, >50K
6176,6176, >50K
